age,monthly_income,account_balance,login_frequency,support_tickets,churn
18,66749.86,57528.77,17,0,0
40,39897.87,42353.55,11,2,0
54,74372.43,62884.54,17,1,0
33,56839.58,152716.39,10,2,1
62,71210.57,136534.37,7,3,1
37,47343.13,167404.96,13,2,1
64,56541.34,100430.99,11,0,0
30,63282.95,64515.95,11,2,1
46,64925.56,175130.79,15,2,0
57,69874.45,86793.09,13,1,0
21,48416.1,131192.88,12,2,0
66,33134.31,27004.51,13,3,0
36,92495.7,85811.37,9,0,0
43,109785.08,180563.78,7,2,1
50,68948.41,77023.53,17,5,0
51,33520.16,168870.23,16,5,1
19,44536.1,5000.0,9,1,0
63,70182.35,86436.5,15,0,0
50,86822.31,109718.72,9,1,0
69,35742.19,224552.42,19,1,0
42,57513.34,49856.23,15,3,0
49,63918.64,160259.6,10,2,1
40,77291.57,183415.91,16,3,0
64,53127.98,76710.62,10,4,1
61,28723.71,97588.56,14,2,0
65,72423.95,128497.73,11,1,1
44,82495.92,31110.9,13,2,1
59,58348.17,92693.81,16,4,1
36,68104.8,196566.72,15,1,1
41,50510.18,151359.29,6,1,1
57,43084.54,110594.92,15,5,1
22,80528.51,126784.34,11,0,1
54,67749.92,154854.32,11,2,1
18,69807.37,166344.61,8,3,1
48,90042.3,86615.15,15,1,0
42,38903.15,212083.26,12,1,1
42,48959.47,198980.89,8,2,0
43,63158.67,160635.46,9,2,1
43,48713.74,69422.41,13,2,0
39,75662.73,58786.57,10,2,1
41,56252.02,100403.77,9,2,1
47,40149.34,123645.91,11,3,0
57,61315.43,13890.49,13,0,0
46,63406.78,149681.59,14,1,1
51,78693.64,197247.74,8,4,0
61,67862.82,154588.45,13,1,1
69,69222.93,79436.83,16,1,1
23,66405.83,72335.8,8,0,1
55,56235.55,137991.14,7,5,1
29,45675.62,110801.78,12,0,0
28,65776.77,146582.47,14,2,0
59,53337.5,156103.28,10,3,0
21,93796.45,185513.43,11,5,0
62,86843.65,52072.59,14,2,1
58,72656.78,133297.14,11,1,0
69,67569.34,98191.5,14,4,1
52,58240.82,114081.9,11,1,1
63,34777.53,171864.53,8,3,0
24,55676.56,178387.55,11,0,0
64,62028.0,203906.62,10,2,0
26,64589.13,145535.42,13,1,1
34,69390.73,113398.99,13,3,0
24,78426.6,104827.29,9,3,1
38,46156.92,15914.7,10,3,1
56,46338.49,200384.1,15,2,0
31,89017.13,100686.1,9,4,0
60,75419.63,150353.82,12,2,1
49,52184.58,160739.79,11,1,1
50,57855.78,45281.07,13,2,0
66,57945.72,64599.22,12,0,1
40,60631.48,212821.19,18,2,0
35,69453.66,137426.13,22,2,0
69,110699.85,85164.86,11,3,0
46,63795.13,112419.18,6,2,1
49,73251.96,185174.21,10,0,0
33,26270.47,176058.87,9,2,0
29,50302.0,32035.09,8,5,1
26,84576.3,218057.03,9,2,0
29,68046.31,177968.88,11,2,0
28,15000.0,110851.49,6,2,0
56,73480.46,48496.65,11,1,1
21,98363.29,183240.52,12,5,1
50,20081.85,148585.65,16,2,1
67,90387.75,32532.1,17,1,1
57,15000.0,106075.32,18,3,1
38,78759.98,307570.38,16,0,0
21,59827.03,120990.11,16,3,0
61,15000.0,75481.76,7,0,0
18,68922.76,59490.2,10,1,1
53,83016.79,226325.94,16,3,1
52,67277.74,170865.57,14,3,0
27,71696.55,204446.35,12,6,0
56,51766.48,134891.12,11,0,0
27,22772.2,195241.15,15,3,1
29,73837.28,69100.78,13,4,1
60,94995.08,129755.46,12,4,1
68,82591.62,137223.21,14,3,1
31,20242.48,202946.82,9,4,0
65,29702.11,139130.58,14,4,1
65,43080.65,82469.3,15,1,0
58,28140.49,123844.43,11,7,1
25,60883.8,19415.21,10,1,1
33,67868.32,5000.0,20,0,0
53,31394.93,169880.48,6,1,1
69,75542.57,97515.37,9,5,1
60,72022.08,104314.96,10,1,0
39,49036.82,169856.8,9,4,1
30,56549.56,203820.62,11,1,1
67,21003.98,152069.28,12,1,1
32,53354.76,235684.37,12,5,0
35,60147.7,150161.35,21,2,0
68,63374.95,138132.81,13,2,1
47,67577.54,134423.33,11,0,1
31,64884.83,42870.27,12,2,0
18,54713.13,177359.92,15,3,0
40,65723.9,5000.0,12,1,1
69,80040.64,84824.83,11,1,1
40,58090.04,121375.82,7,4,1
54,66351.9,72614.26,10,2,0
31,56276.58,92894.64,11,4,1
58,47064.82,230362.53,8,3,0
58,70457.59,186241.43,11,1,0
49,48895.48,78850.34,10,0,0
58,67722.94,91826.01,10,4,1
48,60565.11,43379.76,16,2,0
37,53921.31,162299.63,10,3,1
56,53437.14,105015.45,16,4,1
61,49837.58,5000.0,12,0,1
61,27083.98,126047.02,12,5,0
29,67657.9,146338.73,12,1,1
53,64630.94,177788.46,5,3,1
18,76993.41,115598.71,14,2,1
47,49370.86,97639.73,9,0,1
47,97907.67,239175.88,10,3,1
36,52405.28,120395.17,11,2,1
69,42497.81,163173.71,21,1,1
63,40126.3,87627.62,9,2,0
20,25321.55,161394.58,10,1,1
28,90652.56,32662.26,14,0,0
28,87421.35,92275.95,12,3,0
64,72014.9,47503.55,19,3,0
44,42078.22,83701.6,11,3,0
55,96225.35,195028.2,8,2,0
60,52965.62,83260.45,15,1,0
57,54619.48,163095.37,15,1,1
22,88745.18,211035.91,11,0,0
25,73178.21,118345.36,19,2,1
38,104022.06,179626.03,17,1,0
35,64974.45,151865.16,12,0,0
56,52059.38,126986.22,10,0,0
26,47763.9,165018.94,12,3,1
37,23060.08,230396.29,12,0,0
30,54428.08,81763.87,18,1,0
27,82891.87,62447.95,9,2,0
26,71976.68,58925.13,13,3,0
28,60406.16,179665.68,13,0,1
47,40101.31,187762.06,14,2,0
39,64537.46,87777.78,6,2,1
40,80256.27,5000.0,15,3,0
42,68614.39,79514.6,13,3,0
56,63334.7,152871.25,16,2,0
62,44060.85,115996.61,10,3,0
45,77343.64,130820.86,12,5,1
51,15000.0,88599.33,8,2,1
56,67656.91,180845.35,8,2,0
53,111406.44,140591.51,17,1,1
24,29832.53,155187.81,13,1,1
69,55172.61,129543.94,8,0,0
26,59841.78,151462.09,9,3,1
39,50748.34,147514.3,8,1,0
51,80727.48,64315.52,15,4,1
38,69449.02,142383.79,8,6,1
30,63046.01,167490.49,8,2,1
66,75945.45,189308.49,10,3,0
21,60335.01,144966.43,5,1,1
30,123597.29,62084.97,13,2,1
69,63026.94,71320.96,12,2,1
55,63905.64,93891.12,22,1,0
22,25790.64,131367.83,12,0,1
57,49130.99,112665.83,13,2,1
68,82947.55,52576.08,15,1,1
23,33290.86,52216.8,13,2,1
39,16848.86,5000.0,15,2,0
42,60646.31,5000.0,13,4,0
24,87414.89,112093.09,16,3,0
28,60847.62,259213.82,9,2,0
27,53277.51,227806.77,16,2,1
27,22830.24,61306.12,7,4,0
38,69045.08,128994.2,12,3,1
42,73225.5,32125.23,13,3,1
30,24365.35,41273.43,15,0,1
33,82690.65,48151.64,16,2,1
27,75313.91,106470.08,13,0,0
59,82646.32,109052.42,12,6,1
29,71670.5,135162.12,7,2,0
65,73073.65,159792.98,6,2,0
46,70414.42,99787.14,16,2,0
59,77369.45,122172.12,18,3,1
51,23624.84,54371.25,7,3,1
31,29978.81,39330.18,9,1,0
49,45279.84,30061.66,8,1,1
32,57403.6,158954.87,15,4,1
24,67762.74,99725.53,9,3,0
31,66493.63,7732.78,13,1,0
32,82342.12,116214.66,13,1,1
25,82969.91,45070.72,18,3,1
19,42552.3,219622.73,18,2,0
67,64771.52,85270.7,9,3,0
44,43043.37,160890.36,10,1,0
38,56235.06,185337.78,12,3,1
66,66435.83,62704.29,11,5,1
29,15000.0,124562.83,15,0,0
38,108224.88,153208.07,7,1,0
62,71328.17,126932.77,13,1,1
50,48085.93,141666.05,12,0,1
38,98547.4,40222.24,9,2,1
31,53051.38,153242.17,12,2,0
19,62650.39,90830.15,15,1,0
22,50257.68,140967.07,19,4,0
26,93039.84,175199.33,14,1,0
58,57900.31,160128.51,9,4,1
51,62989.68,140923.18,10,6,1
40,84075.64,158527.7,10,0,1
58,71702.79,161304.66,11,1,0
26,58913.04,209730.07,10,2,0
28,82207.82,117956.96,6,6,1
38,110769.66,129837.42,13,1,0
65,66348.21,175924.01,12,1,0
49,62335.2,90576.74,7,1,0
62,63412.54,39883.95,13,2,1
30,86208.59,149593.81,7,5,1
62,48016.05,107638.58,13,0,0
21,54433.65,47548.36,16,2,1
29,29251.14,150032.52,10,2,1
45,36322.64,205867.98,13,4,1
20,49644.0,22215.45,14,1,0
62,58881.26,181339.5,17,1,0
63,95381.67,5000.0,11,0,0
46,70719.86,95982.8,9,1,1
33,41758.43,230430.95,10,1,0
23,45440.39,100300.56,15,1,1
50,87494.97,125396.3,6,0,1
45,82532.21,165771.97,12,3,0
57,60563.0,17011.59,10,1,0
49,51149.47,124325.69,12,4,1
24,82498.66,123852.78,11,3,1
24,40133.46,231739.26,12,2,0
58,67840.61,45855.55,10,0,0
26,105453.18,97107.64,11,2,0
66,64107.11,64298.65,17,2,0
23,44487.81,57935.29,11,0,0
55,68207.37,187644.16,10,1,1
68,50599.83,121599.09,15,2,1
40,32117.68,86665.97,19,1,0
20,74020.72,88929.25,12,1,0
63,82356.69,86206.38,8,3,1
27,53781.87,91571.81,8,4,1
45,52455.29,44133.28,10,2,0
69,40768.69,104476.23,12,3,1
56,57001.29,98447.6,10,2,1
20,48752.63,74532.2,8,3,1
60,39779.35,129302.78,11,1,1
26,97843.38,134393.37,16,1,0
56,69329.86,86601.17,7,4,1
50,71447.9,111351.95,13,2,0
32,77667.99,249517.42,8,2,0
40,75420.72,247226.0,12,3,0
24,51737.8,56754.59,10,3,0
69,65451.05,65133.15,11,2,1
30,54619.39,56435.8,12,3,1
34,68769.27,183423.24,12,2,0
44,66833.82,96088.24,16,2,1
52,52346.79,134380.45,9,3,1
44,33414.03,239818.04,12,1,0
44,62924.74,119372.11,16,3,0
48,55914.61,162374.92,13,2,0
62,22192.56,151225.24,8,1,0
38,70153.24,84706.96,14,3,1
61,79306.84,183549.7,12,5,1
58,110567.13,69017.95,11,0,1
67,52176.05,200392.79,8,4,1
65,49225.76,84752.94,7,2,1
59,37811.58,91321.94,12,0,1
30,64172.84,54690.73,16,3,0
58,64046.36,64544.44,16,3,1
56,43774.07,94394.14,12,2,1
33,56501.4,5000.0,12,1,0
53,20426.69,106000.06,16,4,0
31,78527.53,89521.55,14,4,0
45,44586.41,167400.67,9,1,1
59,59306.87,145378.84,11,1,1
27,31466.13,77541.75,15,1,0
35,48352.93,92486.95,12,0,0
59,54408.18,105922.92,9,2,0
41,59774.18,209157.39,16,5,1
67,69594.65,70661.72,16,2,1
18,88781.5,76814.36,10,0,0
55,74654.22,52284.95,12,2,0
60,79243.29,31077.63,11,0,1
65,88922.08,138420.22,12,2,0
26,71394.16,132174.2,11,1,0
69,59265.86,196965.71,21,2,1
38,80182.24,182484.54,20,0,0
36,81460.19,263827.0,11,4,0
36,72971.32,115567.63,7,2,0
51,30907.45,104368.23,13,2,1
52,43170.8,41986.42,7,1,0
42,54502.92,161794.69,19,5,1
21,75592.42,127112.05,14,2,0
69,59573.07,159075.98,15,0,0
29,82737.37,51652.55,18,2,0
22,86304.73,141096.25,15,1,1
49,83983.41,132311.98,12,2,1
39,84110.81,128342.1,12,1,0
50,39260.12,79004.05,16,3,1
63,69652.71,191359.48,19,1,0
23,47849.42,243018.45,6,2,0
32,27018.67,53379.36,11,1,1
44,54250.58,163226.64,10,2,1
58,86494.74,5000.0,9,5,1
49,69214.84,160116.6,5,2,0
37,100356.19,7790.72,11,3,1
49,63544.6,88501.96,11,4,1
68,108956.06,41218.52,11,4,0
42,63550.42,107063.31,16,0,0
63,60449.61,170327.62,11,1,1
58,34412.2,8561.2,19,2,1
33,82211.25,98431.22,12,2,0
30,49957.5,89197.87,14,1,1
58,47059.05,214862.92,10,1,0
28,85624.61,145905.66,14,2,1
35,83164.45,49366.97,8,4,1
30,82641.03,91722.34,15,3,1
49,52756.18,213366.25,12,1,0
33,58980.48,162861.92,10,1,1
52,58802.91,64905.99,13,0,0
66,75650.36,103975.77,17,0,0
61,91071.29,105893.45,15,2,1
67,67362.93,87721.08,12,3,1
19,99497.82,17387.27,11,2,1
41,77943.89,79342.7,8,2,0
29,55304.01,203351.96,11,1,0
65,76574.23,97131.33,19,2,1
55,94118.81,113804.78,9,2,1
34,99965.78,128431.54,12,0,0
47,83737.83,253088.48,16,2,1
49,60513.49,120532.49,14,4,0
43,55666.13,185636.72,15,1,0
42,71521.39,84109.19,7,3,0
20,93479.49,104436.04,14,2,1
41,68675.38,120753.16,11,1,0
36,69090.64,73552.02,8,2,1
60,61027.96,107776.93,20,4,1
62,53442.18,173283.06,17,0,1
57,56757.31,71978.13,9,2,0
19,62708.52,120005.34,15,2,1
61,94362.0,162524.01,12,2,1
38,55205.72,70532.04,19,2,1
39,61052.24,185724.83,15,0,0
67,42692.45,124373.01,17,5,0
63,74332.62,110092.65,8,1,0
20,87333.58,5000.0,14,1,0
36,92489.96,97583.25,10,2,0
56,64067.29,142295.54,16,6,1
46,71487.09,224720.7,9,5,1
31,56928.99,154073.35,13,0,0
45,70560.37,187572.97,17,4,0
63,66279.3,47453.73,16,2,0
29,61165.29,112390.65,15,3,1
56,62755.07,193244.79,15,3,1
56,69038.45,66735.99,18,1,0
64,54116.95,177913.36,12,2,0
33,55150.06,163999.07,12,1,1
29,94147.24,136483.42,13,0,0
46,114210.94,100277.84,17,1,0
45,35912.66,60822.29,12,2,0
39,34810.58,226522.76,21,2,0
58,40856.94,157911.75,9,1,1
59,57934.23,140436.97,18,4,0
30,77915.61,95229.02,9,1,0
59,71825.06,122272.3,14,5,1
29,63440.62,129883.04,12,1,1
39,70578.71,143992.54,9,2,1
19,46158.28,164060.42,15,1,0
35,55117.54,73051.71,8,1,0
67,59598.11,32004.18,13,5,1
41,28315.67,125056.85,12,1,1
54,36773.8,15166.96,12,1,1
23,37568.68,100580.34,12,2,0
51,75282.16,89448.61,15,3,1
37,64907.1,149504.89,8,4,0
56,72221.22,238955.82,12,1,1
66,23206.9,5000.0,13,3,1
45,30328.67,256451.1,14,0,1
23,73264.31,106015.49,19,3,1
42,15000.0,140868.52,9,1,1
24,84492.59,35110.07,9,1,1
41,23533.66,179812.29,8,1,1
21,76866.9,122488.35,7,2,0
51,42228.31,116311.96,14,2,0
34,80978.07,5000.0,6,0,1
28,124163.22,124427.81,9,1,0
18,15000.0,170749.7,15,0,0
64,73907.54,105823.28,8,0,1
61,23836.75,190451.96,7,3,1
60,68535.38,187973.71,6,4,1
21,55864.56,81534.28,7,2,0
36,62595.65,215706.83,11,2,1
68,41766.27,122717.7,12,0,1
48,75610.82,122984.72,11,4,1
24,31032.84,125938.87,10,1,0
25,84832.75,124158.95,13,3,1
31,51814.99,5000.0,19,2,0
68,31946.19,108869.62,17,1,0
26,91898.74,38163.21,12,2,0
64,58653.15,217580.14,9,3,1
53,98152.72,215164.98,12,5,1
65,84427.12,171116.3,9,2,0
60,44037.09,105691.95,12,1,0
35,58300.2,59519.1,20,3,1
61,62420.76,80545.14,8,1,1
26,90526.06,236558.51,10,2,0
33,68750.35,78468.16,12,1,1
29,63525.85,5000.0,10,4,1
24,56002.41,181809.93,11,3,1
22,58988.86,210030.19,12,2,0
27,86091.84,219552.94,17,2,0
24,60074.11,182300.88,18,0,1
37,52100.05,192091.18,10,1,1
21,48709.86,123176.04,6,2,0
21,48924.7,5000.0,9,2,0
69,31958.08,121672.86,18,2,1
22,44992.49,157294.37,10,3,0
21,89968.41,111883.8,15,1,1
19,55868.01,109149.83,10,2,0
24,74088.23,62152.92,8,0,0
45,15000.0,59895.68,12,1,1
61,71366.23,230288.91,17,1,1
56,56772.95,232460.78,9,1,0
48,50371.2,119841.17,7,2,1
22,63619.2,136891.42,12,2,1
58,50083.49,61148.52,10,2,0
19,17522.5,158554.49,12,3,1
50,78444.96,225578.95,7,3,1
39,64860.35,28246.15,15,2,0
63,53721.15,147833.0,11,1,0
33,40676.29,152341.33,13,1,0
51,30602.85,151656.39,13,4,1
40,64477.85,218569.06,16,4,0
45,92268.82,242161.09,15,4,1
66,64063.33,105990.98,14,2,0
55,32344.77,160390.42,10,0,0
39,64502.33,125054.02,9,6,1
41,58933.14,82073.08,18,0,1
54,77280.87,136248.85,13,0,0
35,72134.66,160289.97,6,6,1
26,15000.0,133015.72,8,3,0
42,70904.84,67129.13,10,3,0
21,39930.41,92186.36,11,2,0
26,31565.43,92645.55,8,2,0
39,56230.53,69453.36,10,2,0
59,68219.42,138812.37,9,0,0
58,27185.31,145086.73,14,4,1
31,74091.53,178771.06,16,2,0
39,75266.78,68542.66,16,3,0
25,60939.52,85351.28,9,3,1
57,42647.53,213274.17,9,2,0
30,40412.44,110130.25,14,4,1
59,80518.64,121807.86,13,2,1
61,29775.55,109493.78,14,1,0
53,81289.41,187981.85,10,3,0
35,56696.02,190308.52,6,2,1
67,58083.31,186792.49,7,4,1
53,25838.25,121594.06,13,2,0
51,57065.67,67653.84,5,1,1
62,72271.71,235512.78,11,3,1
63,33271.8,171378.54,14,1,1
22,69972.72,92600.46,9,5,0
63,61780.25,205429.13,6,0,0
57,47124.89,87863.47,17,5,0
28,77093.46,204642.2,7,2,0
33,15954.86,208697.08,18,3,0
57,66933.61,64711.03,12,3,1
29,92388.7,154905.5,15,4,0
41,88798.86,166931.44,14,3,1
53,67796.13,276894.55,15,1,1
51,53966.38,75461.93,16,2,1
65,47283.95,205952.6,15,3,1
23,53941.48,121040.76,14,1,0
33,70876.14,45518.15,11,2,1
69,43855.12,112800.77,10,1,1
47,75148.48,120147.89,13,1,0
30,102663.21,56466.59,9,2,0
33,58762.34,138730.42,14,3,0
35,33112.1,177468.56,18,2,1
46,33105.11,134292.04,11,0,0
32,75531.31,87489.35,13,0,1
50,58805.08,111091.68,10,4,1
41,77536.62,119727.4,7,2,1
49,49327.32,133039.3,7,4,1
26,76612.47,186589.85,13,3,1
50,56834.02,136316.39,9,5,1
66,45349.92,35838.2,9,2,1
25,51980.03,86260.74,14,3,1
35,36058.91,129961.26,16,2,0
54,99787.19,187447.47,16,4,1
50,58072.36,197870.79,9,1,1
53,72890.28,226481.12,7,4,1
47,49262.62,127836.86,15,2,0
53,38961.44,165798.55,17,0,0
49,55322.39,32732.31,9,2,1
21,82023.85,145792.89,11,3,1
57,49585.36,55484.15,9,1,1
41,42589.36,116247.65,8,3,1
20,63109.28,301790.3,18,1,0
39,69980.45,138213.25,16,0,0
40,92856.96,68171.21,17,1,1
22,67075.01,144467.34,13,2,1
69,72879.85,88975.49,11,1,1
29,74385.5,62355.35,4,3,1
35,36939.69,246188.37,17,2,0
40,40733.36,184008.72,14,3,1
61,38322.07,140732.2,11,1,1
56,33357.08,96490.6,12,2,0
58,75909.2,101352.63,17,3,1
30,65801.0,212548.91,10,2,0
61,61589.92,138394.65,6,2,1
61,15000.0,5000.0,12,2,1
42,101109.54,265256.31,10,1,0
46,42114.56,130983.74,14,0,1
19,101036.26,140602.14,15,0,1
57,31015.17,185201.69,9,1,1
67,43751.98,147924.17,14,0,0
42,15943.01,164814.52,13,3,0
46,67242.5,94576.59,9,3,0
43,37974.86,46212.28,6,1,1
22,38540.0,136813.97,12,2,1
50,32549.72,205896.88,10,4,0
55,75547.1,81131.85,12,2,1
66,74229.27,76318.56,11,2,0
66,96240.68,193261.16,10,1,1
43,46285.87,92565.29,11,3,1
67,64376.39,95366.41,17,3,1
45,34213.3,97611.34,16,2,1
51,53299.22,116101.14,16,4,0
49,49623.09,25581.71,14,1,1
69,69289.0,87639.59,12,6,1
56,80340.44,133822.08,10,1,0
24,79821.33,133394.28,10,3,1
21,43143.75,189479.58,13,0,0
39,79969.36,230363.53,17,1,0
44,59118.3,210749.01,15,3,1
52,53508.06,174879.14,10,0,0
43,45829.77,111075.92,17,1,1
44,48801.28,82615.86,7,2,0
65,94846.28,121072.71,10,2,1
35,66148.22,155134.73,13,1,0
43,63492.24,169316.27,16,2,0
46,54755.06,157385.14,13,3,0
42,108919.57,112729.47,9,3,0
68,86100.21,167211.73,13,3,0
68,45578.76,195652.35,16,2,1
44,54527.7,172809.62,17,0,0
41,55715.11,118079.22,8,1,1
48,62917.44,69969.08,8,0,1
27,45975.48,68545.95,16,2,0
40,68776.33,79126.94,9,2,0
29,89041.76,135424.51,12,6,1
25,33727.44,151188.23,13,1,0
22,37437.07,35128.06,14,2,1
48,50336.83,89760.29,12,1,1
18,51264.09,134597.13,16,2,1
51,99969.32,66019.21,8,0,0
40,80034.18,146034.25,7,0,0
37,78886.45,101554.3,11,4,1
58,54712.69,76594.78,12,1,0
46,54273.73,123192.33,16,3,0
56,30965.89,143536.82,17,2,1
54,75634.8,69088.27,16,0,0
19,69821.09,105443.26,14,1,0
29,85719.95,148060.7,10,1,0
47,55783.41,74274.59,7,5,0
68,57164.42,20534.59,11,3,1
26,63400.91,27805.57,17,0,0
23,77837.95,94916.95,16,1,0
66,30595.69,40894.9,9,2,1
68,74721.12,99136.69,16,2,0
26,59590.09,219896.57,14,1,0
38,38827.25,37284.1,10,2,0
50,18307.88,103043.71,12,0,0
28,57270.53,247938.27,16,1,0
34,88954.26,144487.8,9,3,0
38,93493.69,97936.6,13,0,0
51,67107.52,110587.04,17,6,1
34,99240.11,145761.75,3,6,1
39,59141.18,221746.32,12,2,1
33,79066.07,88148.78,10,3,1
57,50975.38,74543.38,8,1,1
25,49708.02,37271.48,12,5,1
29,46449.82,126185.76,12,2,0
30,18789.42,35658.76,12,1,1
65,85741.85,92173.04,11,2,0
67,47167.35,65478.99,16,1,1
44,43971.22,184447.41,9,2,0
26,36400.57,89496.22,13,4,1
57,55912.81,143815.82,15,2,1
43,95269.85,23754.48,15,2,1
62,101875.58,127890.42,14,1,1
36,26782.66,47810.38,10,1,1
69,52911.04,94461.09,9,4,1
59,39312.84,252672.15,15,3,0
29,79766.75,175930.46,15,3,1
55,65731.87,112295.25,15,4,0
32,47268.61,311936.51,21,2,0
36,61451.46,65089.52,15,0,0
31,50451.63,189912.98,9,2,0
53,92284.92,28039.53,12,0,0
31,70939.19,105364.63,11,0,0
51,73396.47,39132.61,8,0,1
48,15000.0,135436.55,13,3,1
57,58664.23,123358.22,13,6,1
69,101664.22,101540.11,9,3,1
18,86522.58,185523.42,11,1,0
69,23058.21,85974.06,9,2,0
23,53731.48,139611.1,15,2,0
45,35969.61,169233.3,9,3,0
35,94222.03,31006.73,14,2,1
51,64885.57,75095.14,13,4,1
55,44644.09,123231.66,13,1,0
62,60683.16,157809.21,15,1,0
38,15000.0,205274.27,10,2,1
66,38300.77,107047.21,19,2,0
34,60728.87,101011.74,12,5,1
28,76913.51,67644.24,7,3,0
37,21173.72,139799.05,10,4,0
45,52376.89,102172.95,11,2,1
52,80193.71,103558.06,10,1,1
61,30970.93,114366.69,13,2,0
29,64583.66,153097.68,16,4,0
33,61319.49,86176.17,16,3,1
66,94287.61,73670.51,16,1,0
40,55397.28,145903.45,12,2,1
30,56567.99,5000.0,12,2,0
69,77099.2,83779.31,12,5,0
41,33473.03,50921.43,12,3,0
69,55582.34,192195.49,13,0,1
65,50885.5,93544.03,8,2,1
65,57221.76,86357.03,18,1,0
48,76968.13,117082.65,13,1,0
59,71083.23,84277.65,13,1,0
67,45026.35,95841.11,13,0,0
31,62733.98,125826.62,18,1,0
19,89808.83,94677.57,9,0,0
34,43372.69,94246.95,6,0,1
51,62903.34,59390.54,16,1,0
46,56136.79,50772.98,14,2,1
22,58739.9,123638.21,11,2,0
47,27386.85,138396.03,13,0,0
27,88215.26,34310.6,12,1,1
44,44512.96,165596.48,8,1,0
47,80521.44,165842.86,16,1,0
51,47572.47,178481.35,10,2,1
39,47489.91,137993.35,9,1,0
39,84262.47,158224.93,11,0,1
53,79877.69,251101.55,11,2,1
56,64173.32,101908.7,20,3,1
60,75223.01,57258.51,9,5,1
35,54228.94,27956.41,8,3,0
40,59832.65,225340.44,10,6,1
35,46767.51,226127.24,12,2,0
45,78081.3,64524.02,15,3,0
24,46131.73,76360.75,10,1,1
40,89703.13,100560.54,15,4,1
27,53683.32,193455.41,12,3,0
45,60410.17,42761.87,11,3,0
62,75174.56,5000.0,17,2,1
69,60477.29,250050.87,16,3,0
41,54041.83,138742.4,13,1,1
20,59399.53,147264.8,11,1,1
29,77876.37,107693.64,15,2,0
23,46742.96,147947.1,10,0,0
57,57475.26,29147.65,11,1,0
69,60205.73,69544.77,14,1,1
46,77291.7,126309.47,11,4,1
27,58003.09,5000.0,8,2,1
19,96165.98,101848.94,17,3,0
68,56869.23,98150.14,19,4,0
34,55246.33,101838.59,14,2,1
23,56579.36,86935.09,12,0,0
27,33667.17,60246.48,4,1,0
31,39265.46,10678.09,18,2,0
52,49386.66,128684.82,11,4,1
64,82716.6,101992.56,13,2,0
32,59337.48,37483.11,18,3,1
53,50307.12,123752.0,9,1,0
21,84530.69,102302.99,9,2,0
18,91023.54,92338.56,23,3,1
20,85107.65,5000.0,11,3,0
66,42938.2,160966.05,13,3,0
48,50095.03,46016.94,12,2,1
59,96274.72,123796.22,12,1,1
19,64822.79,71503.89,14,1,0
19,54647.46,96676.41,12,0,0
62,74366.96,189137.55,19,2,0
23,80145.98,151897.09,15,2,0
26,48571.01,187802.4,16,1,1
44,64388.8,139823.13,13,2,1
49,78531.2,143768.62,9,5,1
29,36794.26,13131.66,12,4,0
41,60246.91,100948.5,13,2,0
53,37712.21,106505.46,9,3,0
41,40328.39,193419.89,14,2,1
37,48738.0,89626.24,11,0,0
21,69542.39,135891.57,13,2,0
41,53559.55,133545.44,17,0,0
59,47031.64,189460.51,11,1,0
50,61031.09,111975.36,17,2,1
64,37060.75,169667.22,12,0,1
24,68576.06,17708.09,14,4,0
18,82627.74,23158.83,6,3,1
46,58415.92,5000.0,11,4,1
27,55947.02,167159.1,13,1,1
48,67468.81,160420.02,14,2,1
65,19430.61,173809.65,13,2,1
35,70736.35,79358.29,11,2,0
46,122037.72,86187.14,13,1,1
53,57546.48,112737.14,17,2,0
25,57617.5,206621.96,12,1,0
64,74872.14,221629.69,15,4,0
28,92906.65,167628.51,11,0,1
60,79499.36,139861.18,14,2,0
52,16887.86,200122.96,18,4,0
25,71267.98,104649.45,17,2,1
55,111438.6,96543.51,12,1,0
28,72448.82,112258.67,14,2,0
49,36907.96,61277.14,12,2,0
67,65636.59,109499.44,12,3,1
67,34386.25,52955.52,12,2,1
63,84656.07,181500.47,14,1,1
43,40882.35,152621.24,21,3,1
47,61484.87,205773.74,14,5,1
33,42844.4,22243.03,6,2,1
65,49071.04,234101.82,15,2,1
42,89723.01,25651.48,10,1,1
58,62069.14,48101.52,8,2,1
36,48815.95,82750.71,12,1,1
56,37095.44,198463.24,14,3,0
29,22565.97,133534.41,14,1,0
56,34974.39,105370.24,13,3,1
20,62239.18,72442.35,12,5,1
23,79604.68,37443.89,10,1,0
36,48792.97,187957.64,11,3,0
43,91410.87,167918.36,11,1,0
54,45649.99,201147.02,13,2,1
36,55239.77,143809.09,12,0,0
18,38408.47,5000.0,16,4,1
34,79815.23,45325.02,16,2,1
40,101950.21,147892.28,11,1,0
46,24763.66,97816.98,20,1,1
51,53076.76,86469.48,9,4,0
30,85295.6,53806.39,12,1,1
49,31061.09,176855.37,10,0,0
50,71333.68,147371.56,7,2,1
58,84429.44,150071.47,13,2,1
45,61564.58,81983.87,10,2,0
60,71005.26,130577.27,7,1,0
29,95218.05,39734.1,12,2,0
55,98968.53,112210.32,9,4,1
20,58760.66,5000.0,15,1,1
23,49352.44,25913.03,12,0,0
62,41600.4,100661.29,11,0,0
42,79539.28,262507.09,11,1,0
50,32564.49,11955.42,10,2,1
49,54948.52,45385.16,8,1,1
54,62053.8,133006.49,9,0,0
30,49939.95,226165.37,13,1,0
